Entity,Code,Year,"Age-standardized deaths that are from malignant neoplasms per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from cardiovascular diseases per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from respiratory infections per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from infectious and parasitic diseases per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from digestive diseases per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from unintentional injuries per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from intentional injuries per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from neuropsychiatric conditions per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from respiratory diseases per 100,000 people, in both sexes aged all ages"
Netherlands,NLD,1998,154.56334,182.77092,20.733742,6.827431,18.829723,14.227936,9.339492,25.8948,28.21767
Netherlands,NLD,1999,155.80373,178.40938,22.049704,7.2682457,18.634253,15.189378,9.5427685,28.29692,27.019623
Netherlands,NLD,2000,151.83083,174.07285,22.519575,7.0196404,19.353796,15.239068,9.136547,27.469782,27.11048
Netherlands,NLD,2001,148.82967,164.76309,19.245134,7.096701,19.067204,15.45815,9.030778,29.259184,25.468452
Netherlands,NLD,2002,148.25182,163.42595,18.530048,7.240138,19.407278,14.562375,9.470235,32.303917,25.664291
Netherlands,NLD,2003,146.0551,157.20616,19.24055,7.4773903,20.226282,14.7059765,9.002717,32.886093,26.645243
Netherlands,NLD,2004,146.16106,146.22998,17.195255,7.13503,18.949844,13.334029,8.953542,31.566189,23.255991
Netherlands,NLD,2005,144.75742,138.72345,19.196957,6.8995485,17.840725,13.332186,9.2416,30.826347,24.995056
Netherlands,NLD,2006,142.42627,129.52605,17.452965,6.908363,17.490435,12.996336,8.693897,32.281773,23.76186
Netherlands,NLD,2007,140.26364,123.57241,16.038513,6.392195,16.975397,13.043061,7.9078236,29.947147,23.828562
Netherlands,NLD,2008,140.8649,117.537994,16.203718,6.6457534,16.599766,12.774567,8.240768,32.04296,23.146128
Netherlands,NLD,2009,139.23988,110.8556,16.398796,6.67163,15.372269,12.840135,8.607515,31.966183,22.539877
Netherlands,NLD,2010,139.49185,107.90192,14.215411,6.699618,15.270001,12.549219,8.897429,32.564568,21.271757
Netherlands,NLD,2011,137.922,102.3282,13.688135,6.440041,14.485759,12.258079,9.166904,32.851078,21.944378
Netherlands,NLD,2012,136.12907,100.14109,14.520593,6.5263677,14.392931,12.880672,9.6427355,35.61509,22.80496
Netherlands,NLD,2013,129.49486,97.28936,9.258998,8.679267,12.228847,12.255704,9.803499,42.12784,21.79521
Netherlands,NLD,2014,128.06621,92.96863,7.163327,8.323618,11.692105,12.37859,10.766509,40.46998,18.784182
Netherlands,NLD,2020,113.45143,72.33867,46.297745,6.5112524,11.484628,15.0618925,9.148812,41.48734,15.787381
Netherlands,NLD,2019,114.38801,72.56911,7.5335073,7.2800465,10.823308,14.322293,9.124545,42.235832,18.512617
Netherlands,NLD,2018,117.85316,80.21951,10.041183,7.788802,11.31055,14.934389,9.271645,45.51322,19.90465
Netherlands,NLD,2017,124.31666,86.576256,8.878622,7.726448,11.228482,14.112274,9.877727,46.731506,20.792854
Netherlands,NLD,2016,128.61073,89.94741,8.292611,7.885167,11.923084,14.166037,9.487441,46.431477,20.495953
Netherlands,NLD,2015,128.56233,94.11274,8.779433,8.854972,11.847656,13.5235,9.510958,44.256744,21.897112
New Zealand,NZL,1950,141.81769,504.8834,43.05951,54.931396,27.803936,45.072205,10.082482,16.942863,18.24561
New Zealand,NZL,1951,145.80667,495.63257,38.093204,46.2739,26.387012,47.511986,11.024022,18.36621,21.450182
New Zealand,NZL,1952,142.5684,474.9544,43.27157,42.591675,24.481266,47.503815,11.202417,15.955286,27.681057
New Zealand,NZL,1953,138.45796,460.68958,32.416832,36.44095,24.92715,48.50589,10.5350275,15.181084,22.968544
New Zealand,NZL,1954,139.30276,456.11194,36.0352,29.043,27.262426,56.828175,9.51326,14.959287,28.903854
New Zealand,NZL,1955,145.6197,451.2468,36.136944,30.27686,27.752018,49.53018,10.178262,13.852686,28.623844
New Zealand,NZL,1956,140.6327,442.79782,43.619804,27.508493,28.259037,43.93477,9.924074,14.553878,29.743242
New Zealand,NZL,1957,141.31633,453.97568,54.435978,25.470407,30.691814,52.30866,10.64453,14.65883,33.082516
New Zealand,NZL,1958,141.91322,443.90045,37.95622,22.023127,24.287392,48.801525,11.271503,14.310043,30.09806
New Zealand,NZL,1959,141.17584,449.83847,56.961643,19.852402,26.719425,46.190357,10.3159,14.241853,34.736816
New Zealand,NZL,1960,136.82008,441.80807,44.795464,17.258734,23.352015,47.552338,11.33713,14.169298,33.1396
New Zealand,NZL,1961,144.86562,449.49203,47.180378,18.104523,22.980478,48.623466,10.142565,12.4453125,36.312187
New Zealand,NZL,1962,144.60516,443.8833,58.695065,15.796684,22.155493,47.717636,9.947478,13.983289,35.705536
New Zealand,NZL,1963,148.73903,452.31567,48.197758,13.133398,23.294756,45.79244,10.946324,13.846931,38.215088
New Zealand,NZL,1964,143.71498,454.2281,62.19966,13.28345,20.380518,48.64699,9.981927,12.792876,40.54612
New Zealand,NZL,1965,147.28474,459.48764,48.73518,12.805226,21.776146,53.047085,11.03848,11.265938,37.550175
New Zealand,NZL,1966,144.90884,464.01273,50.402454,13.982973,18.598862,54.51839,10.5949,10.994276,41.89249
New Zealand,NZL,1967,143.1344,444.41025,41.467255,10.164047,18.488905,54.177006,12.332043,12.609498,37.679848
New Zealand,NZL,1968,149.10892,463.32892,54.6555,10.02734,20.026802,53.98312,11.329737,11.449748,42.315983
New Zealand,NZL,1969,151.2681,447.354,54.876244,10.527432,18.763409,50.02159,12.075318,12.539627,39.702694
New Zealand,NZL,1970,159.5677,435.14566,61.17899,10.491384,19.042503,58.140087,11.605286,13.848924,43.12681
New Zealand,NZL,1971,157.34581,432.61914,45.573215,8.811407,17.577995,55.942932,9.859019,11.958765,39.86336
New Zealand,NZL,1972,153.25308,426.40338,39.375477,9.891451,19.961882,55.40006,10.625858,13.079733,41.366077
New Zealand,NZL,1973,158.93443,428.18088,37.22661,7.974049,21.132286,59.87323,10.303493,12.493636,45.353165
New Zealand,NZL,1974,163.80663,419.12482,32.432808,8.288742,22.191877,56.936607,11.18051,13.697803,42.316532
New Zealand,NZL,1975,163.0784,403.75995,35.581863,8.806846,23.330418,55.05223,11.229138,12.682418,42.32354
New Zealand,NZL,1976,162.14507,399.2006,42.935863,6.9713845,21.294844,52.86591,10.842997,12.724394,43.795868
New Zealand,NZL,1977,166.8959,408.9716,35.410698,6.7746468,21.423117,56.87785,14.237694,12.590181,45.76486
New Zealand,NZL,1978,161.16295,369.93152,36.170883,6.8601856,19.175455,46.731236,12.544179,13.405006,41.882313
New Zealand,NZL,1979,161.86015,374.12186,33.26603,6.1472545,19.96267,48.299088,11.703502,13.617547,41.016144
New Zealand,NZL,1980,162.09415,380.63748,40.97383,6.049267,19.793873,51.631523,12.154867,13.943836,48.91551
New Zealand,NZL,1981,161.98586,347.01453,28.213945,5.5350204,18.13294,44.123585,11.53671,15.3305235,40.335
New Zealand,NZL,1982,162.40724,337.87195,31.687794,5.391654,18.197342,44.075447,12.668005,15.532035,40.67795
New Zealand,NZL,1983,165.57639,331.89636,37.350964,4.7101026,18.000965,37.13116,12.4359255,15.106152,40.86441
New Zealand,NZL,1984,160.64609,315.26672,29.474945,5.127535,18.257143,38.729324,12.905158,15.645154,38.90611
New Zealand,NZL,1985,165.47607,320.9602,40.727592,6.377757,20.094498,42.560818,12.010155,17.444046,45.899273
New Zealand,NZL,1986,162.73056,311.2016,30.282448,5.1396375,18.989155,43.001884,14.549269,16.44591,40.034626
New Zealand,NZL,1987,165.21475,306.75943,31.998325,4.955811,17.906342,41.46547,15.579051,18.751417,37.726185
New Zealand,NZL,1988,164.56827,291.82892,34.15733,4.9057946,18.80334,38.338676,15.72868,17.75761,39.842007
New Zealand,NZL,1989,165.92378,274.22214,28.316435,5.936398,17.719002,40.747406,15.633332,18.514463,39.45018
New Zealand,NZL,1990,164.93794,262.96805,22.49066,6.2111855,18.365637,39.394962,15.4542,16.301006,34.57891
New Zealand,NZL,1991,159.49236,251.31792,22.829449,5.841002,17.64505,33.02458,15.113806,16.695902,33.09897
New Zealand,NZL,1992,156.9287,254.8573,22.550013,5.344475,16.710876,32.748768,15.930058,15.3524,35.122585
New Zealand,NZL,1993,158.62193,245.542,19.747477,5.3212514,15.166109,31.416645,13.482397,15.92058,33.99298
New Zealand,NZL,1994,156.3207,231.72011,19.702692,5.3333464,15.600153,29.210508,15.679858,17.980852,33.266556
New Zealand,NZL,1995,159.0925,227.73253,21.473158,5.113538,14.825826,30.201612,15.84279,19.1186,35.29774
New Zealand,NZL,1996,157.11221,222.39494,20.661417,5.042833,14.664237,27.273483,16.131205,19.206467,37.929703
New Zealand,NZL,1997,150.31741,209.68668,16.774721,5.020905,13.573041,27.584955,16.68568,20.18973,35.34115
New Zealand,NZL,1998,152.18767,193.52214,6.982823,3.6398652,11.331259,25.144918,16.562483,22.765896,30.799889
New Zealand,NZL,1999,150.22313,200.11447,10.276235,3.6049466,12.018074,25.905264,14.743925,23.52348,36.382114
New Zealand,NZL,2000,145.10101,182.04431,5.767619,3.6602821,12.023574,24.024221,13.375163,22.442373,29.121355
New Zealand,NZL,2001,145.32516,183.22371,6.374987,4.256814,11.961801,23.171482,14.355091,25.63504,33.008755
New Zealand,NZL,2002,140.54053,177.50255,6.750589,3.1858923,13.672616,24.221075,13.47283,26.24248,30.892624
New Zealand,NZL,2003,140.16463,167.19427,5.983042,3.2306724,11.194852,24.994139,13.841068,24.922451,30.236408
New Zealand,NZL,2004,138.70789,166.45813,6.7976737,3.4550438,11.89115,23.054161,13.077322,26.670712,30.243422
New Zealand,NZL,2005,131.78186,150.40085,5.3596344,2.9959617,10.140743,21.40429,13.968583,25.458372,26.409939
New Zealand,NZL,2006,130.86557,149.29759,6.594005,3.228105,11.816904,20.710701,13.900696,26.592527,27.25525
New Zealand,NZL,2007,133.59088,140.88942,5.954701,3.5489361,11.228962,22.924809,12.612381,26.959501,26.129084
New Zealand,NZL,2008,130.49265,135.13834,6.546473,3.4930146,11.621734,23.1447,13.117689,27.075247,28.435776
New Zealand,NZL,2009,125.487045,130.3836,7.274996,4.2963667,12.268152,22.108389,13.475406,27.33912,26.452946
New Zealand,NZL,2010,123.65583,123.75434,6.416314,3.862747,10.822445,21.519487,13.012865,25.778904,24.541796
New Zealand,NZL,2011,124.48762,123.26206,7.362183,4.38213,11.53375,23.613665,12.343512,29.650969,25.291344
New Zealand,NZL,2012,121.36554,117.75001,8.418936,4.42057,10.904493,19.160727,13.416598,30.6205,23.996065
New Zealand,NZL,2013,121.25532,111.574844,7.2126846,4.1451783,11.035845,17.63147,12.352972,30.863085,23.721434
New Zealand,NZL,2014,118.79949,112.18525,7.8940845,4.6446466,10.939207,18.336472,11.617453,31.689646,24.51418
New Zealand,NZL,2015,120.94064,109.912735,8.086793,3.9162,10.623503,18.851685,12.56563,34.158993,23.904428
New Zealand,NZL,2016,116.05044,102.00503,7.4736776,3.6334717,10.976647,18.184841,12.770382,33.65169,22.923424
Nicaragua,NIC,2005,63.61182,150.48376,19.239098,21.616722,36.072853,26.748285,19.117607,11.475076,22.807404
Nicaragua,NIC,2006,59.477573,132.57935,16.053457,17.3969,34.396034,21.632574,13.811848,12.9867735,21.859816
Nicaragua,NIC,2007,64.06696,146.96858,20.952991,16.403275,33.505173,26.77316,15.758261,11.088541,21.454866
Nicaragua,NIC,2008,64.30989,147.26102,24.032825,15.42016,35.390324,25.465185,17.492773,11.980772,25.043774
Nicaragua,NIC,2009,65.66066,140.72072,17.532333,14.395428,35.275833,26.909803,15.593771,12.187354,22.55865
Nicaragua,NIC,2010,65.14017,146.80475,15.066071,16.500801,38.640945,23.667747,12.826885,13.796036,29.052837
Nicaragua,NIC,2011,66.15428,144.18495,15.722935,13.276209,36.691784,26.53173,13.648564,14.176296,22.569578
Nicaragua,NIC,2012,65.524605,144.06038,18.397175,14.12754,38.027737,27.911434,12.81958,13.848909,23.808104
Nicaragua,NIC,2013,67.64665,149.86943,18.210684,14.505704,40.41122,24.75907,12.782206,12.461526,25.438732
Nicaragua,NIC,2014,67.81162,159.54121,14.5234165,13.141104,44.038803,25.34194,12.120627,13.866752,25.653627
Nicaragua,NIC,2020,64.23542,220.03566,68.02989,11.343218,39.033554,24.998465,11.024076,10.726879,31.408123
Nicaragua,NIC,2019,58.758427,149.95934,12.015246,11.508815,37.17866,22.74036,10.086783,9.969016,27.406073
Nicaragua,NIC,2018,59.257774,140.54427,12.4168215,10.614975,40.96834,24.168762,14.406943,11.564248,23.515888
Nicaragua,NIC,2017,61.252174,143.72406,17.284594,12.36064,41.09829,24.857311,10.619706,12.139052,30.093563
Nicaragua,NIC,2016,65.000046,155.32465,17.741861,14.093628,45.7825,26.069973,10.741232,12.900447,26.256233
Nicaragua,NIC,2015,64.467636,151.90942,17.791006,14.423636,42.27908,21.7461,9.187563,12.127286,26.08404
North Macedonia,MKD,1991,109.3392,400.93637,13.490522,15.192137,16.758696,23.930033,10.577533,5.4489384,34.77264
North Macedonia,MKD,1992,110.237,444.5995,16.022253,17.567057,18.068817,22.536192,9.452401,5.5847683,33.119484
North Macedonia,MKD,1993,112.453064,424.77542,10.024519,15.300642,15.531169,25.599682,9.770226,5.4950905,28.336521
North Macedonia,MKD,1994,120.47932,436.4441,10.129785,15.472121,15.48726,22.955769,8.259127,4.2435527,26.990183
North Macedonia,MKD,1995,116.99087,456.12512,10.5636015,13.538093,16.85359,17.9442,8.139304,5.8117657,26.611689
North Macedonia,MKD,1996,123.55988,441.37527,6.994099,9.2943945,14.93844,20.762754,9.471641,4.9119024,32.158615
North Macedonia,MKD,1997,126.44468,451.8263,9.393913,9.8992195,16.031313,22.11437,9.689518,4.585778,29.59878
North Macedonia,MKD,1998,130.9287,467.81042,6.2094893,10.511785,17.008327,25.067415,9.465556,6.588244,21.490482
North Macedonia,MKD,1999,124.88687,454.436,5.6509795,9.591818,15.288107,26.924921,10.407927,5.8969455,22.981817
North Macedonia,MKD,2000,128.20338,458.725,6.0177217,8.627587,14.793321,24.817772,9.701209,6.9944525,23.610268
North Macedonia,MKD,2001,126.77424,438.53928,3.8532946,7.355201,16.480299,21.57836,12.968988,6.8295484,20.954117
North Macedonia,MKD,2002,127.47609,473.544,4.2290998,6.9428835,15.774641,25.044622,10.015843,8.416333,23.500076
North Macedonia,MKD,2003,129.01663,463.16058,5.7026987,6.985857,15.011306,20.36271,9.19047,8.143768,26.823387
North Macedonia,MKD,2004,124.39051,455.37033,4.7738814,6.5529046,16.621502,22.05636,10.369851,8.766899,25.378685
North Macedonia,MKD,2005,124.08051,461.79648,4.388206,4.945822,13.277394,17.730991,8.6106,6.7267265,26.685844
North Macedonia,MKD,2006,131.15889,450.77197,3.8438745,4.49978,13.302707,18.520426,9.526897,6.3786635,24.704523
North Macedonia,MKD,2007,132.55469,456.12372,4.7528386,4.868985,13.954663,22.749,8.749592,6.317272,23.81218
North Macedonia,MKD,2008,130.84398,426.81,4.25911,4.1463323,15.295666,15.822722,8.333605,6.3944583,24.224115
North Macedonia,MKD,2009,134.23677,421.1714,3.6448143,3.3303392,13.846853,17.040266,7.985708,6.61692,21.762999
North Macedonia,MKD,2010,131.97192,411.49393,4.1958094,3.5505226,13.310748,17.174116,6.7167125,6.7885804,22.411922
North Macedonia,MKD,2011,124.88525,417.74698,5.996547,2.9935393,11.867702,14.802089,6.241108,8.084319,20.981737
North Macedonia,MKD,2012,127.278595,425.52933,4.4600806,3.672925,13.9972925,14.7516165,8.332076,8.158658,24.031185
North Macedonia,MKD,2013,123.52321,387.7545,2.8089318,2.6977427,13.242827,14.940008,7.5296874,8.957263,20.693012
North Macedonia,MKD,2021,115.23012,286.9352,186.57982,4.085002,18.753517,19.823439,4.812457,31.767063,23.90469
North Macedonia,MKD,2020,114.61658,266.39276,97.28741,3.5780218,11.498949,10.999399,4.686742,32.21428,30.322588
North Macedonia,MKD,2019,113.80549,256.22418,4.859388,1.6639683,10.4408455,11.179662,4.9263687,22.503841,23.04016
North Macedonia,MKD,2018,114.41665,328.2084,3.3990657,2.560592,11.857795,12.299091,5.4304748,16.331964,21.27563
North Macedonia,MKD,2017,115.92666,354.42657,3.2947092,4.5491633,15.175611,10.897785,5.0752687,20.15319,23.453196
North Macedonia,MKD,2016,123.82124,354.6169,3.661744,4.4925547,13.460204,13.321112,5.3327923,16.628384,23.795952
North Macedonia,MKD,2015,121.46783,398.1107,3.947603,1.8577142,12.35487,14.737638,5.8912168,12.695828,21.233107
Norway,NOR,1951,138.81885,289.3885,42.364754,40.890644,20.035334,44.59338,6.2846556,13.809912,7.994602
Norway,NOR,1952,136.752,309.09546,40.299816,32.38261,20.72468,44.783455,6.6777935,12.806268,7.4802094
Norway,NOR,1953,134.37238,303.7842,43.02389,30.36342,19.468107,41.752544,7.271145,13.824319,7.7226896
Norway,NOR,1954,135.30971,317.93024,44.17797,25.702787,19.959549,41.7202,7.138827,13.714051,7.1257377
Norway,NOR,1955,133.65927,318.94205,38.011757,21.498672,19.311604,43.054447,7.0580072,11.777675,6.545444
Norway,NOR,1956,132.84242,330.25937,39.429146,18.465054,18.97712,45.128254,7.044647,10.921819,7.406587
Norway,NOR,1957,131.816,328.0967,45.638577,17.194075,18.63059,44.800114,7.237954,10.849165,7.4831004
Norway,NOR,1958,130.9563,348.07455,40.278564,16.24027,19.534323,42.363438,7.051008,10.735141,7.444094
Norway,NOR,1959,130.98143,335.74692,48.007996,14.93572,17.866386,44.455482,7.5552506,10.973692,7.7899985
Norway,NOR,1960,130.66864,344.91113,46.42247,14.715788,18.33119,40.95817,6.4757257,11.090579,7.0766697
Norway,NOR,1961,129.37611,346.81104,39.69731,13.168522,18.778017,45.00453,6.6907334,12.353592,7.8152246
Norway,NOR,1962,128.11966,354.73196,42.83641,12.475063,18.28952,44.481705,7.680508,10.640618,7.5650606
Norway,NOR,1963,131.62897,376.5495,49.733135,11.439644,20.191572,46.170033,7.972818,10.998406,8.170444
Norway,NOR,1964,128.43369,356.1427,40.743195,10.596198,17.794458,43.035484,7.119395,10.082792,7.0862994
Norway,NOR,1965,129.36945,342.08517,45.44334,9.524748,18.925777,43.492805,7.685445,9.587864,6.7571945
Norway,NOR,1966,127.71056,347.80972,45.836224,9.012215,18.98035,42.699966,6.8671393,10.604034,7.0850415
Norway,NOR,1967,129.5542,343.37732,41.24061,7.5480895,16.210657,44.78634,6.80299,11.220521,7.0053706
Norway,NOR,1968,135.55145,342.7762,47.75993,8.23361,16.761257,43.44615,8.126595,11.004846,7.1397567
Norway,NOR,1969,135.29144,349.33484,53.034443,7.851785,16.617998,45.4088,8.24509,12.630762,12.607105
Norway,NOR,1970,133.63936,345.06378,51.935368,6.6138053,16.129652,45.172997,8.604981,11.340968,12.213758
Norway,NOR,1971,133.062,344.49603,44.668346,6.0955753,16.53545,45.159378,8.400082,11.276463,11.619622
Norway,NOR,1972,131.06796,340.00818,48.292194,7.5663123,17.044607,43.025784,9.254839,11.968194,12.440048
Norway,NOR,1973,130.04419,337.02405,45.63461,6.8002353,16.098454,44.80117,8.917292,11.780313,12.027507
Norway,NOR,1974,127.90328,328.95197,47.817936,5.912901,15.772452,43.073387,10.589848,12.47042,11.762413
Norway,NOR,1975,133.46922,317.1553,51.368294,7.560825,17.085335,43.186275,10.070414,11.601578,12.04797
Norway,NOR,1976,136.08961,310.2783,49.572746,6.04618,17.314365,40.055176,10.918794,11.563622,12.18963
Norway,NOR,1977,136.61844,301.0074,41.130764,6.3401465,15.954239,37.600067,11.879502,11.351616,13.010651
Norway,NOR,1978,136.00482,299.87274,39.016167,5.8800383,17.293941,36.79585,11.9260235,12.428003,13.49038
Norway,NOR,1979,137.02347,297.68756,40.849827,6.2726717,17.769436,37.43723,12.605043,13.268201,14.684999
Norway,NOR,1980,133.86658,289.70984,34.92688,5.9038124,18.590261,40.70483,12.755893,14.024838,15.221415
Norway,NOR,1981,138.53659,290.20184,35.902737,5.757369,16.947271,34.65921,13.563799,14.297813,15.756591
Norway,NOR,1982,139.0329,280.9588,31.086027,5.832081,16.513891,36.526546,14.4518585,14.132508,15.092645
Norway,NOR,1983,138.03926,279.199,30.608202,5.237825,16.881184,33.517227,14.982448,16.51426,16.115746
Norway,NOR,1984,136.83607,274.55197,31.18279,4.9165764,17.263432,32.96263,14.403073,16.76373,16.583529
Norway,NOR,1985,140.75934,278.5231,35.816097,5.5567174,17.928741,36.399044,14.340561,16.695133,17.769073
Norway,NOR,1986,139.26396,271.74387,29.570852,5.092269,17.377626,35.245037,14.566996,18.606377,15.530714
Norway,NOR,1987,138.57932,272.41882,29.621243,5.416634,19.364168,32.88767,15.648346,21.803865,15.709472
Norway,NOR,1988,143.02193,261.49585,33.53331,5.4309626,17.827314,32.02213,16.788433,21.83057,16.580854
Norway,NOR,1989,138.3111,255.78412,33.529533,5.5060987,17.825846,33.78919,15.544246,20.087553,15.983116
Norway,NOR,1990,137.76294,256.45593,33.872322,5.636604,17.186161,32.517345,15.187175,22.395756,17.277506
Norway,NOR,1991,136.22635,242.84229,31.40875,5.0665884,15.67651,28.208094,15.891215,23.78835,15.5674715
Norway,NOR,1992,135.1883,237.71286,31.42501,5.3088484,14.707855,27.828592,14.102596,23.5624,17.397896
Norway,NOR,1993,138.78929,234.87495,37.239075,6.1248145,15.879812,26.959326,13.256189,22.732338,19.671358
Norway,NOR,1994,140.51376,217.94403,28.395777,6.1551757,15.329202,24.520727,12.140034,23.16024,17.607853
Norway,NOR,1995,138.48015,218.49484,31.08732,6.756144,14.888,24.98902,12.550585,23.91478,19.27063
Norway,NOR,1996,141.63443,207.80281,19.581932,5.915379,15.366186,22.413105,11.783017,27.18568,20.651445
Norway,NOR,1997,141.17651,203.34851,19.72004,5.7260575,15.998066,23.612228,11.836504,27.762371,20.271082
Norway,NOR,1998,134.90335,199.60347,18.204332,6.3338895,15.732948,23.356686,12.550569,28.328993,20.83073
Norway,NOR,1999,134.86789,194.90123,20.077963,6.6372514,15.580676,24.025126,13.266191,28.554026,22.439396
